Load_ind,Definition Year,Species Code,Species Name,Area Code,Area Description,Level Code,Level Description,Initial Quantity,Adapted Quota,Eurlex Ref,OJ Ref,Publication Date,Page Number,In regulation,Compute uptake
INIV,2019,GHL,Greenland halibut,XDS,NEAFC Stock - Deep Sea Fisheries,SVN,Slovenia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2019,GHL,Greenland halibut,XDS,NEAFC Stock - Deep Sea Fisheries,SWE,Sweden,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2019,GHL,Greenland halibut,XDS,NEAFC Stock - Deep Sea Fisheries,EEC,,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2019,GHL,Greenland halibut,XDS,NEAFC Stock - Deep Sea Fisheries,TAC,,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,BEL,Belgium,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,BGR,Bulgaria,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,CYP,Cyprus,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,DEU,Germany,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,DNK,Denmark,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,ESP,Spain,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,EST,Estonia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,FIN,Finland,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,FRA,France,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,GBR,United Kingdom,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,GRC,Greece,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,HRV,Croatia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,IRL,Ireland,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,ITA,Italy,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,LTU,Lithuania,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,LVA,Latvia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,MLT,Malta,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,NLD,Netherlands,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,POL,Poland,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,PRT,Portugal,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,ROU,Romania,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,SVN,Slovenia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,SWE,Sweden,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_CSQ,Guinea direct agreement fishing category (Coastal State quota),DIR_AG,Direct Agreements,EEC,,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,BEL,Belgium,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,BGR,Bulgaria,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,CYP,Cyprus,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,DEU,Germany,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,DNK,Denmark,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,ESP,Spain,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,EST,Estonia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,FIN,Finland,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,FRA,France,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,GBR,United Kingdom,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,GRC,Greece,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,HRV,Croatia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,IRL,Ireland,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,ITA,Italy,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,LTU,Lithuania,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,LVA,Latvia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,MLT,Malta,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,NLD,Netherlands,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,POL,Poland,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,PRT,Portugal,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,ROU,Romania,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,SVN,Slovenia,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,SWE,Sweden,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GIN_FSQ,Guinea direct agreement fishing category (Flag State quota),DIR_AG,Direct Agreements,EEC,,,,32017R2403,L347,2017-12-28,81,Y,Y
INIV,2019,GMB_HKZ_OT,Gambia fishing category (trawlers fishing on black hake),GMB_2019,Gambia,ESP,Spain,625,625,32019R1333,L208,2019-08-08,43,Y,Y
INIV,2019,GMB_HKZ_OT,Gambia fishing category (trawlers fishing on black hake),GMB_2019,Gambia,GRC,Greece,125,125,32019R1333,L208,2019-08-08,43,Y,Y
INIV,2019,GMB_HKZ_OT,Gambia fishing category (trawlers fishing on black hake),GMB_2019,Gambia,EEC,,750,750,32019R1333,L208,2019-08-08,43,Y,Y
INIV,2019,GMB_TUX_LH,Gambia fishing category (tuna vessels equipped with pole lines),GMB_2019,Gambia,ESP,Spain,,,32019R1333,L208,2019-08-08,42,Y,Y
INIV,2019,GMB_TUX_LH,Gambia fishing category (tuna vessels equipped with pole lines),GMB_2019,Gambia,FRA,France,,,32019R1333,L208,2019-08-08,42,Y,Y
INIV,2019,GMB_TUX_LH,Gambia fishing category (tuna vessels equipped with pole lines),GMB_2019,Gambia,EEC,,20,20,32019R1333,L208,2019-08-08,42,Y,Y
INIV,2019,GMB_TUX_PS,Gambia fishing category (tuna vessels equipped with purse seines),GMB_2019,Gambia,ESP,Spain,,,32019R1333,L208,2019-08-08,42,Y,Y
INIV,2019,GMB_TUX_PS,Gambia fishing category (tuna vessels equipped with purse seines),GMB_2019,Gambia,FRA,France,,,32019R1333,L208,2019-08-08,42,Y,Y
INIV,2019,GMB_TUX_PS,Gambia fishing category (tuna vessels equipped with purse seines),GMB_2019,Gambia,EEC,,60,60,32019R1333,L208,2019-08-08,42,Y,Y
INIV,2019,GNB_CEP_OT,Guinea-Bissau fishing category (trawlers fishing on cephalopods),GNB_2019,Guinea-Bissau,ESP,Spain,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_CEP_OT,Guinea-Bissau fishing category (trawlers fishing on cephalopods),GNB_2019,Guinea-Bissau,GRC,Greece,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_CEP_OT,Guinea-Bissau fishing category (trawlers fishing on cephalopods),GNB_2019,Guinea-Bissau,ITA,Italy,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_CEP_OT,Guinea-Bissau fishing category (trawlers fishing on cephalopods),GNB_2019,Guinea-Bissau,EEC,,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_FIN_OT,Guinea-Bissau fishing category (trawlers fishing on fin-fish),GNB_2019,Guinea-Bissau,ESP,Spain,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_FIN_OT,Guinea-Bissau fishing category (trawlers fishing on fin-fish),GNB_2019,Guinea-Bissau,GRC,Greece,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_FIN_OT,Guinea-Bissau fishing category (trawlers fishing on fin-fish),GNB_2019,Guinea-Bissau,ITA,Italy,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_FIN_OT,Guinea-Bissau fishing category (trawlers fishing on fin-fish),GNB_2019,Guinea-Bissau,EEC,,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_NRY_OT,Guinea-Bissau fishing category (trawlers fishing on shrimps),GNB_2019,Guinea-Bissau,ESP,Spain,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_NRY_OT,Guinea-Bissau fishing category (trawlers fishing on shrimps),GNB_2019,Guinea-Bissau,GRC,Greece,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_NRY_OT,Guinea-Bissau fishing category (trawlers fishing on shrimps),GNB_2019,Guinea-Bissau,PRT,Portugal,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_NRY_OT,Guinea-Bissau fishing category (trawlers fishing on shrimps),GNB_2019,Guinea-Bissau,EEC,,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_PEL_OT,Guinea-Bissau fishing category (trawlers fishing on small pelagics),GNB_2019,Guinea-Bissau,ESP,Spain,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_PEL_OT,Guinea-Bissau fishing category (trawlers fishing on small pelagics),GNB_2019,Guinea-Bissau,LTU,Lithuania,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_PEL_OT,Guinea-Bissau fishing category (trawlers fishing on small pelagics),GNB_2019,Guinea-Bissau,LVA,Latvia,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_PEL_OT,Guinea-Bissau fishing category (trawlers fishing on small pelagics),GNB_2019,Guinea-Bissau,POL,Poland,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_PEL_OT,Guinea-Bissau fishing category (trawlers fishing on small pelagics),GNB_2019,Guinea-Bissau,PRT,Portugal,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_PEL_OT,Guinea-Bissau fishing category (trawlers fishing on small pelagics),GNB_2019,Guinea-Bissau,EEC,,,,32019R1089,L173,2019-06-27,37,Y,Y
INIV,2019,GNB_TUX_LH,Guinea-Bissau fishing category (tuna vessels equipped with pole lines),GNB_2019,Guinea-Bissau,ESP,Spain,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GNB_TUX_LH,Guinea-Bissau fishing category (tuna vessels equipped with pole lines),GNB_2019,Guinea-Bissau,FRA,France,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GNB_TUX_LH,Guinea-Bissau fishing category (tuna vessels equipped with pole lines),GNB_2019,Guinea-Bissau,EEC,,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GNB_TUX_PS_LL,Guinea-Bissau fishing category (tuna vessels equipped with seines and longlines),GNB_2019,Guinea-Bissau,ESP,Spain,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GNB_TUX_PS_LL,Guinea-Bissau fishing category (tuna vessels equipped with seines and longlines),GNB_2019,Guinea-Bissau,FRA,France,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GNB_TUX_PS_LL,Guinea-Bissau fishing category (tuna vessels equipped with seines and longlines),GNB_2019,Guinea-Bissau,PRT,Portugal,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GNB_TUX_PS_LL,Guinea-Bissau fishing category (tuna vessels equipped with seines and longlines),GNB_2019,Guinea-Bissau,EEC,,,,32019R1089,L173,2019-06-27,38,Y,Y
INIV,2019,GR1,Bigeye grenadier and ridge scaled rattail,F5852.,FAO 58.5.2 Antarctic,EEC,,,,32019R0124,L29,2019-01-31,120,Y,Y
INIV,2019,GR1,Bigeye grenadier and ridge scaled rattail,F5852.,FAO 58.5.2 Antarctic,TAC,,360,360,32019R0124,L29,2019-01-31,120,Y,Y
INIV,2019,GR2,Caml grenadier and Whitson's grenadier,F5852.,FAO 58.5.2 Antarctic,EEC,,,,32019R0124,L29,2019-01-31,121,Y,Y
INIV,2019,GR2,Caml grenadier and Whitson's grenadier,F5852.,FAO 58.5.2 Antarctic,TAC,,409,409,32019R0124,L29,2019-01-31,121,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,DEU,Germany,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,DNK,Denmark,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,EST,Estonia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,FRA,France,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,GBR,United Kingdom,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,LTU,Lithuania,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,LVA,Latvia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,NLD,Netherlands,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,POL,Poland,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,SWE,Sweden,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_ARG_EXPERIM,"Silver smelt experimental fisheries in Greenland waters (ICES sub-areas XIVa,b)",GRL_2016,Greenland,EEC,,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,DEU,Germany,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,DNK,Denmark,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,EST,Estonia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,FRA,France,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,GBR,United Kingdom,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,LTU,Lithuania,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,LVA,Latvia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,NLD,Netherlands,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,POL,Poland,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,SWE,Sweden,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_CAP_EAST,Capelin - Greenland waters of V and XIV,GRL_2016,Greenland,EEC,,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,DEU,Germany,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,DNK,Denmark,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,EST,Estonia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,FRA,France,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,GBR,United Kingdom,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,LTU,Lithuania,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,LVA,Latvia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,NLD,Netherlands,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,POL,Poland,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,SWE,Sweden,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_403,"Cod in Eastern Greenland (Q1 +Q2 and further North), East of 35W15 and South of 67N",GRL_2016,Greenland,EEC,,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,DEU,Germany,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,DNK,Denmark,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,EST,Estonia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,FRA,France,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,GBR,United Kingdom,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,LTU,Lithuania,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,LVA,Latvia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,NLD,Netherlands,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,POL,Poland,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,SWE,Sweden,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_COD_404,"Cod in Eastern Greenland (Q3 +Q4), North of 62N30 and West of 35W15",GRL_2016,Greenland,EEC,,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,DEU,Germany,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,DNK,Denmark,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,EST,Estonia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,FRA,France,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,GBR,United Kingdom,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,LTU,Lithuania,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,LVA,Latvia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,NLD,Netherlands,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,POL,Poland,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,SWE,Sweden,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_EAST,Greenland halibut - Greenland waters of V and XIV,GRL_2016,Greenland,EEC,,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_WEST,Greenland halibut - Greenland waters of NAFO 1,GRL_2016,Greenland,DEU,Germany,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_WEST,Greenland halibut - Greenland waters of NAFO 1,GRL_2016,Greenland,DNK,Denmark,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_WEST,Greenland halibut - Greenland waters of NAFO 1,GRL_2016,Greenland,EST,Estonia,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_WEST,Greenland halibut - Greenland waters of NAFO 1,GRL_2016,Greenland,FRA,France,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_WEST,Greenland halibut - Greenland waters of NAFO 1,GRL_2016,Greenland,GBR,United Kingdom,,,32015D2103,L305,2015-11-21,1,Y,Y
INIV,2019,GRL_GHL_WEST,Greenland halibut - Greenland waters of NAFO 1,GRL_2016,Greenland,LTU,Lithuania,,,32015D2103,L305,2015-11-21,1,Y,Y
