landings.wt
Landings weight at length (kg); mon78

38,0.826871135354289,0.825005929896804,0.821695889573047,0.823199713285499,0.833047129487556,0.83875051793973,0.828219604162158,0.827372564690471,0.830023682308129,0.829387298718596,0.835192297429135,0.83275233197721,0.839671725460777,0.837593550064385,0.823715006730116,0.824814645250524,0.831856158053982,0.83209477082307,0.831298822247841,0.829540895539702,0.831250402080501,0.835844851358969,0.828647371682407,0.826815192783198,0.833811874542216,0.829328033312336,0.830696192231717,0.821514482391529,0.827961877631506,0.832985408217339,0.823725984224067,0.81633508698372,0.832991623950605,0.827771647332892,0.821154097580194,0.827020107450058,0.833956028517532,0.834621205524383,0.826158761575114,0.821915015008485,0.835981427355218,0.831221650154344,0.822939055960684,0.831874613913625,0.824434166435414,0.806633563802529,0.796320349093769,0.814005009835637,0.824157663698409,0.815382576844112,0.800817361698304,0.809059482014629,0.820801530138262,0.81073163945956,0.806444676233384,0.815800077220094,0.827872560586294,0.799321247028391,0.811058221365038,0.8202076609741,0.822556007715116,0.814515330448754,0.805190521259644,0.809246073041398,0.821707132674751,0.812153083625676,0.80736754217321,0.808373083736636,0.822425375812134,0.814520585594342,0.806036204107837,0.806936800372564,0.828072522117796,0.836864305731247,0.821943475873242,0.826197732062217
39,0.892124041180041,0.890427851010454,0.885451203138539,0.886656374167083,0.896111047644376,0.899636961802889,0.891148488117887,0.890822957671304,0.892806669949961,0.892764541670375,0.898777455975058,0.894024050589254,0.900667217604435,0.900424431235079,0.889271543303819,0.888055734212955,0.893076366817676,0.894272339936236,0.891902940711611,0.893248248648612,0.897711677086828,0.903256037562961,0.893665433046438,0.892397682213836,0.89362643210069,0.898587476900432,0.889291847885049,0.884246366608033,0.891168380441085,0.892844613876122,0.884453533585188,0.881584563899332,0.892599698669329,0.889043548225761,0.892132847585974,0.89273770214947,0.897017055528913,0.892860835165544,0.891662254439054,0.888461435699989,0.900154909954712,0.893568634956805,0.887223910674522,0.895462766833892,0.88397450107792,0.875207423824373,0.865307128320914,0.876814138884984,0.889735762642734,0.882094838207024,0.868477868421625,0.87421530209007,0.887085529429302,0.879736818408158,0.871059281991627,0.875802067762692,0.891479703212037,0.861490999255602,0.873882555186852,0.879210649351556,0.888065337183396,0.878151645271001,0.872099107751363,0.870882835943022,0.888062233661846,0.883075328121563,0.872698159456833,0.852826778257899,0.88743408611488,0.879097419771277,0.867735749816996,0.871594643685078,0.893017407221608,0.896464989811551,0.874500972255986,0.912975108070834
40,0.959377680316921,0.959463666496573,0.952094734605785,0.954063018284088,0.962598018890657,0.969299810853188,0.957640096539376,0.959496546582703,0.961061753771585,0.958958874938162,0.966379402158612,0.96208513237818,0.968994253622131,0.969530440222659,0.958490433603021,0.955940373105011,0.962552337634043,0.963179583165245,0.959149273960807,0.959014833944768,0.966153807668078,0.969640375802223,0.959467532067252,0.9619525228885,0.960956342773859,0.967122899397768,0.962537998039648,0.953080061662376,0.961003574112781,0.959643682406756,0.954174954906003,0.94830514467827,0.972344493856328,0.956372621435122,0.954869773681218,0.961070957148655,0.962581095504487,0.959829326838697,0.956782268455747,0.956189623313139,0.967776645530551,0.965083540134781,0.9565005485486,0.961590026841048,0.953639796481806,0.928380521614958,0.928284291880202,0.93774258757556,0.953438676319707,0.953314639746381,0.941402485068431,0.939426567507701,0.952809653194174,0.94121707228303,0.938316224308322,0.939195778081035,0.959396753131117,0.926269692742751,0.94452302921031,0.955763666882522,0.955464267668422,0.946176853482333,0.940934699893066,0.936733980047296,0.955873762228431,0.948000179747377,0.937010541878218,0.937641806709724,0.955290460255592,0.947463353860038,0.938251918023308,0.932203335462054,0.961941669333319,0.964442669718895,0.93203330955199,0.974541055419396
41,1.03077206472352,1.03340144563656,1.01885325942249,1.023867829126,1.03419022250707,1.0377253253832,1.03035337397219,1.03210053731301,1.03332212389453,1.03171913148505,1.03723221949691,1.03281205545173,1.04062432476633,1.04632493478219,1.02945030510179,1.02866088529532,1.03321413989764,1.03841406596665,1.03122199958363,1.033410733404,1.03480894804046,1.04383439295201,1.03098231632854,1.03571130383648,1.03305855202347,1.03187294656592,1.03087897190475,1.02577250339642,1.03300255452499,1.03554985642691,1.02393559623679,1.0244149933628,1.03702543374506,1.03468849355669,1.02829564361457,1.03259516412146,1.03568748278188,1.03340410195112,1.02545107538541,1.03172916370282,1.03939813639174,1.03636794055144,1.02888168872983,1.03621615245673,1.02739236490845,1.01097415996573,1.01007041709334,1.01366310391751,1.02938654224672,1.02695712731718,1.01564467902193,1.01517470374179,1.02641726520717,1.00948981886621,1.00771443140594,1.00775198601419,1.0307763818213,0.99204017793423,1.0163532604221,1.02257163363069,1.02728112479855,1.02030206131309,1.0127413752109,1.00987276834234,1.03208852740945,1.01968570014421,1.00881522442074,0.951190775458255,1.02859496340146,1.02044351937179,1.01017096006155,0.981196901752967,1.03414391312695,1.03637952733908,1.02555683811143,1.0092595005304
42,1.10565948155611,1.10546697333324,1.09699258126321,1.0986990332588,1.10739840308311,1.11228521198985,1.10475802720556,1.1069895539215,1.10724413829619,1.10600718975499,1.10970153304366,1.10501917258401,1.11056388033592,1.11269365165595,1.10451372929793,1.09976199192468,1.11016731979012,1.11020030590366,1.10486238808525,1.10371293262794,1.1102118024382,1.11519897892746,1.10686546363379,1.10550575612507,1.11444249177941,1.10993506999398,1.11155705828264,1.10118815267182,1.10797089461746,1.10679597018534,1.09898264257731,1.09451742055817,1.1091739909107,1.10556958182858,1.10139681524607,1.10691703013172,1.11205580911714,1.10516015353295,1.10026194004598,1.10659887911715,1.11479538740172,1.11187998271628,1.10247734733606,1.10603775019084,1.10349602955536,1.08334473008459,1.07526541938092,1.09110941021398,1.10055387403892,1.09735646453936,1.09085660989397,1.08973739456384,1.10188447810369,1.08681438387441,1.07534961224127,1.08161483014644,1.10606337360677,1.07158469112398,1.08352500940655,1.10521778701612,1.10090914563646,1.09582822149405,1.08791291959133,1.0836024151291,1.10706811464844,1.09670849829703,1.08214277693314,1.03895638447447,1.10521733868063,1.09640533234247,1.08496113164447,1.08129196403177,1.11255285232462,1.11862095137888,1.09965556781739,1.03098596971255
43,1.18355403569467,1.18306147286741,1.16935024671319,1.17515565549326,1.18548851876848,1.1890920419297,1.18172349393427,1.18288814822312,1.187649198656,1.18335700983501,1.18684011183997,1.18306174388602,1.18746810456536,1.19427238858056,1.1777995170455,1.17977365767053,1.1953226848836,1.18713930047043,1.17937861061846,1.18140415911741,1.19194954641284,1.19638637058548,1.1835015908362,1.18324241116483,1.18546471168335,1.18996538474453,1.18459307616505,1.17910681709745,1.18458357980542,1.18405727529014,1.17286236239217,1.17417777086998,1.19541447085997,1.18773560835847,1.17858159629512,1.18314623386157,1.19130255671752,1.18219555758634,1.17509395738887,1.17947785328172,1.19171513230982,1.18908657321929,1.17983633860888,1.18433597176558,1.17660456781976,1.16023080694724,1.15858633844158,1.16386551643085,1.18166229600447,1.17308060070944,1.16622552898717,1.16967276217854,1.18191871285699,1.16082633964846,1.15867356384463,1.16272808701377,1.1853748179838,1.15442319935839,1.16962415588858,1.17820486674649,1.18086972122442,1.17426637913002,1.16733044553353,1.16419725023386,1.18479079750159,1.17628960036359,1.16440060438061,1.16775381415895,1.18584107227542,1.17551481241754,1.1653347837504,1.21398214821559,1.1911860613068,1.19608619490417,1.16961442099554,1.04200388411871
44,1.2628802079673,1.26463320772872,1.25564149807176,1.25707966537447,1.26641466459673,1.27151153039585,1.26551711385219,1.26331716454259,1.26854269391798,1.2649718415453,1.26513438382564,1.26252816611222,1.26836697796018,1.27640667073677,1.26289893053673,1.26002237491368,1.26639300360496,1.26662073587938,1.26149599310742,1.260876337832,1.27617402189239,1.27762474609221,1.26856745557295,1.2662850443785,1.2651634358149,1.27190112321581,1.27651538652309,1.26084095157302,1.26474924651466,1.26582011069742,1.25853574501559,1.25526715707014,1.27688112933961,1.26766068185971,1.25715019732476,1.26577433683433,1.27431643663586,1.26590983527701,1.25937829864568,1.26618623644297,1.27614863050423,1.27707720852569,1.26176270474219,1.26446444985694,1.26209997777522,1.2453369636015,1.24291782886229,1.24934283085142,1.26641777157855,1.25660415420827,1.26112416607318,1.25147302765155,1.25923290956055,1.25523987704457,1.23655264445499,1.23478859953133,1.26736327697057,1.23914249897296,1.24327680362553,1.26349588355148,1.26137711435271,1.25303627379422,1.24567728471439,1.24695588916738,1.26629350737644,1.25894488403787,1.24250003658145,1.28735276776606,1.26719341630545,1.25864507643499,1.24469354429561,1.33500015875233,1.27942293444897,1.27716008939065,1.25453685871901,1.08857226485418
45,1.34745935150843,1.35031750753132,1.33894476842306,1.34118926453788,1.3547864395051,1.35300210088034,1.34747113911775,1.34885726225408,1.35145754298303,1.35050439325279,1.34753275796469,1.34651779004331,1.35851509393036,1.35716723905384,1.34846659493889,1.34644129670026,1.35401130555341,1.35492106960911,1.34543985086388,1.34360545148183,1.36229103390574,1.36236902805775,1.34865859849727,1.34818545526232,1.35323766073102,1.35382957478976,1.35278792721792,1.34963005966184,1.35323969569719,1.35082604506414,1.34438278563682,1.33817228257348,1.36733335858905,1.35391334161676,1.33903077491382,1.346272341504,1.3611910266205,1.35407859380115,1.34484513765711,1.34658738519627,1.36080390727348,1.35541410555928,1.34494454251151,1.35231574827815,1.34898378124224,1.32297990395657,1.32569620377072,1.33191295521929,1.34920810921863,1.32897220590284,1.33717712797967,1.34998635438573,1.34300341109416,1.33158863108636,1.31367163139881,1.3247713047173,1.35027758329889,1.31882085163901,1.32175744211118,1.3399061794287,1.34826710878354,1.34232572575815,1.33167846598964,1.32619804779813,1.35571420167528,1.34451713676093,1.32993102318293,1.33595617617578,1.35113864269538,1.345488012784,1.33566710238467,1.32811353315584,1.36384677488831,1.36147331176151,1.34322970957689,1.09955339071249
46,1.43703329593928,1.43600978449606,1.4284507795641,1.42744532447428,1.44228073298926,1.43998532945463,1.43460576195443,1.437469136839,1.44375456918787,1.44083689433195,1.43599045749822,1.43450999969871,1.44426943489679,1.44895329335777,1.43576469884295,1.43108719567889,1.44456020861857,1.44485278623544,1.43452916302376,1.43438356800291,1.446022201027,1.45016014516049,1.44077434682795,1.43650436432689,1.4387294245003,1.43958082936803,1.440315827441,1.43783353433017,1.4431863130648,1.44475652639336,1.43293926409899,1.4302377135059,1.45769532489419,1.44612743252917,1.42976443235777,1.43599029279662,1.44941737327621,1.4396239382981,1.43028295496468,1.43848163531553,1.45313129994192,1.4516825184621,1.43693402753611,1.43639320191424,1.43433443270332,1.41725069045063,1.41729867150161,1.43654135967547,1.44454280461389,1.4316875593338,1.43253790781142,1.43658569130353,1.4364324204746,1.42996093190553,1.41040023682868,1.41519571666493,1.43746670853192,1.41337473139369,1.40254111186127,1.43539824592677,1.43649797194722,1.42844911579309,1.42131090505478,1.42315070418458,1.44047424261832,1.43362578445448,1.41727774036044,1.38815104088011,1.44336719542354,1.43431866964823,1.42072845862603,1.37407353785568,1.45723301828365,1.45219057256572,1.42740502038291,1.17534717528651
47,1.52818146623911,1.52809161858834,1.51884588950461,1.51929264290229,1.53350921438594,1.53289369569338,1.5279441441774,1.52852069080464,1.53524841318513,1.53312630890742,1.52802422314866,1.52773994953461,1.53138911163252,1.53363505591005,1.53591369141704,1.52748930931645,1.54670618728221,1.53381600409586,1.52648770966773,1.52515528198449,1.53410478191132,1.53913146406489,1.53370074631674,1.52919438855344,1.53885611737692,1.53322476047946,1.53619690966413,1.52910404478784,1.53406282506486,1.52940201721826,1.52600894744922,1.5217520583368,1.54743893172272,1.55184381009549,1.52349491232238,1.53028403435935,1.54164039270402,1.53354899712721,1.52316467497586,1.52881619023354,1.53916818798678,1.54785578842656,1.52732741071767,1.53258172045206,1.52691294198752,1.51866432324022,1.50855879064233,1.51905364090327,1.53469137349418,1.52446571668707,1.5219311176543,1.53261338483535,1.53100340309382,1.517766720092,1.50621654089761,1.51034038710611,1.52775252603373,1.50679512730926,1.50506776318311,1.52065650109659,1.52988602377672,1.52143950177096,1.51319438290851,1.51055849687094,1.53522745872433,1.52609874506787,1.50789023563582,1.58367591863022,1.54169851860182,1.52843546585853,1.51325218153073,1.50362767541457,1.5565755462688,1.55423978992456,1.52042115759963,1.15961498393564
48,1.62592724790431,1.62291680737965,1.61790849240188,1.61699028313709,1.62922836204865,1.62984693518754,1.62524391546533,1.62254511132348,1.63502363012471,1.63017275053319,1.63095981441245,1.62102007688829,1.63553556556298,1.63454603382879,1.6211724143036,1.6268540904539,1.63008831031734,1.63226305683555,1.62284155366182,1.62086062018955,1.62752795810651,1.63262334831149,1.62441079671201,1.62361399477188,1.63673755294733,1.63139356949569,1.63570280996307,1.62629945856038,1.63109019463951,1.62920882149218,1.62437643244811,1.62585298030224,1.63955186214794,1.63582783084231,1.62196849392359,1.61485263363303,1.63777758600107,1.63425763046516,1.61789372494235,1.62494421636706,1.63696826685343,1.63148466808246,1.62318414167111,1.62586413017403,1.62743769204959,1.60972448704546,1.6036075460606,1.62077122028494,1.63508784216912,1.61533648883611,1.61585142736613,1.62757455386996,1.63008680477986,1.61579659067405,1.60422796439639,1.60876989984416,1.62768543009276,1.60774354976792,1.58555069910194,1.61750614021689,1.62129444627233,1.61282176345538,1.6103435047897,1.60886948131702,1.63081012114231,1.6214575475643,1.60521515836496,1.61117939411383,1.63489184963424,1.6250119801946,1.61033399118091,1.60402250192946,1.64679154305108,1.64733771320422,1.61084320621594,1.62846500554847
49,1.72690914384691,1.72329456395764,1.71855887087391,1.71386534478707,1.73475845276499,1.72820690510464,1.72154148026407,1.72154576239775,1.73095434800518,1.72819379326739,1.72681115534951,1.72137107588631,1.73223875511657,1.72876605949083,1.73191571826964,1.72561108701441,1.74739346073901,1.73482641291544,1.72367586381977,1.71962347849226,1.73199875737465,1.73432631433569,1.72724612602876,1.72314057378544,1.73034185149377,1.74213585030649,1.72721101415653,1.72390728564348,1.73083058808946,1.731372486905,1.72450514940762,1.72558000654568,1.74893781740582,1.73786101210769,1.71863843727588,1.71846733253702,1.74137482842812,1.73282243329755,1.71802192869672,1.72217040206425,1.74079203323336,1.74188201819896,1.72357465184685,1.72873752184913,1.7263531827918,1.70522270398612,1.71198710413147,1.73190892628159,1.73528584159098,1.71831162895709,1.71336895586145,1.72821418133205,1.73270140390155,1.71950228023881,1.70722111411655,1.71395141463446,1.73336265151613,1.71365328219226,1.69332836003361,1.71560324847301,1.72724626603111,1.71861846983144,1.71231597990762,1.71068953212954,1.73116151939391,1.72023606321941,1.70256782328249,1.76116330819979,1.73657351229184,1.72607017503391,1.71317218676602,1.65403871941911,1.74444068921617,1.74471177670971,1.70890915700419,1.53789888887377
50,1.82813353002725,1.82726677707392,1.82186023860663,1.81929880840285,1.84056251829513,1.829441313345,1.8261970195888,1.82437907369678,1.83887806201431,1.83204447034585,1.82432657199484,1.82450963190616,1.83727001106661,1.83767599209853,1.83234013689242,1.82606493175708,1.84166023558,1.83828983074581,1.82344060089875,1.82323197601036,1.83836840205021,1.83535310234256,1.83018751060579,1.82601841187391,1.83243224234989,1.83201277332669,1.82819846307216,1.82837909715065,1.84231858879022,1.84088477814661,1.82795141137115,1.8311075533206,1.8530569006445,1.84141129024915,1.82341867183865,1.82281247957801,1.83905433906473,1.83598470024232,1.82276075068502,1.82653011323653,1.8403761328431,1.84372914010474,1.82632026379534,1.82609234489725,1.83013782088644,1.81319288676219,1.80675996690116,1.80542518426656,1.83302795458741,1.81940416429056,1.81280864494619,1.82618409431992,1.83400834510541,1.81566640816155,1.80771532769444,1.80812517225255,1.83469825050191,1.81712063445166,1.82068577347699,1.81370260421824,1.82527214516059,1.8277900859378,1.81534466149899,1.80210603609877,1.83746947191665,1.82506727277906,1.80724502073048,1.82412110937069,1.84021192812876,1.83141693627685,1.81885221709224,1.81594394622443,1.85595823410286,1.84515908260637,1.81575335136803,1.2024160679367
51,1.93763150073198,1.9349436973254,1.9297636715331,1.92627204540111,1.94610108199255,1.9402904950277,1.93667085723378,1.9317801063697,1.94315877275713,1.94060452354994,1.93246925975341,1.93114580613201,1.94825086833103,1.93990212081199,1.93402303563819,1.9404792252045,1.95666514972114,1.9505254590003,1.93449279501847,1.93004318139684,1.9523278018267,1.94159565341452,1.93954282665491,1.93554977079063,1.94635897141787,1.94435172829046,1.94054973325497,1.94131721997384,1.94274175594138,1.94569537703895,1.93626060724088,1.93460641557032,1.95898677699298,1.95450269975963,1.93221945554867,1.92700979648369,1.94711844511634,1.94253569821196,1.92948051410795,1.93541014429832,1.95897609982178,1.95570011668101,1.93446450369871,1.93358714759176,1.94533117374871,1.90978966119987,1.91724950446878,1.91734731357845,1.94761974925497,1.93473828713961,1.9218908393375,1.94195330131207,1.94307244630141,1.92718641679408,1.92464983825852,1.91623757858599,1.93408760199373,1.9266274720492,1.92178427427356,1.92124093173153,1.93769324811643,1.92569251379182,1.91962084207952,1.90900616665154,1.94207635944278,1.9295488457452,1.91761399652991,1.92121079363857,1.94450292551142,1.94035287073346,1.92277470740687,1.91405136418106,1.96603195609932,1.9604463150054,1.91927087606373,1.81517076873908
52,2.04966968390192,2.04704260786793,2.03927859664563,2.03836421415208,2.05937478710088,2.05333424772705,2.04749505846836,2.04326981864915,2.0593385569078,2.05385205882247,2.04371806044838,2.04158310329937,2.04865446656556,2.04871878210232,2.04342471457765,2.04587751758355,2.0546569579177,2.06112670946315,2.05307500659687,2.03979781573119,2.05123899689765,2.05091662993185,2.04821542568643,2.04780089643572,2.06913190177706,2.05581229889215,2.05322786589906,2.05144316301238,2.05582629090081,2.06088634145333,2.04827563671753,2.04751136952607,2.07230630127184,2.06637476064027,2.04701900359654,2.04221397677035,2.06913037605237,2.05714957187773,2.04217257531489,2.05035361229696,2.06974166015131,2.05611388174644,2.04572834985436,2.04482373176463,2.04156630592436,2.02412697188279,2.02450670131318,2.02211946664095,2.04816331937709,2.04145925948304,2.03502111349901,2.05453563231116,2.06970242739902,2.0400583664089,2.03599315738246,2.03634756827508,2.05018695977153,2.05418204386389,2.03712735879702,2.03348771276999,2.051387083794,2.03191508162032,2.02436981195867,2.02514975205304,2.04050646461396,2.04058422622596,2.02316557922932,2.01994058744707,2.05562931565085,2.05234908450224,2.03631695074959,2.023119742134,2.0785026222737,2.07902030755547,2.0204013260419,2.04518241323743
53,2.17160420859219,2.16567980082571,2.15337689901072,2.15136582076639,2.18059826450088,2.16741018035247,2.15916426005009,2.15655013508106,2.17013744627389,2.16661368116828,2.1573893366837,2.1583344944546,2.16787422722219,2.16593615773877,2.16077605319547,2.16845227824929,2.18808159868697,2.17884976461885,2.15948734151956,2.15545540380881,2.17929702457687,2.16642037921931,2.15887741837841,2.16500981246261,2.1708984917678,2.16261783428701,2.16597210802867,2.16282778791243,2.17250695033728,2.17396538731686,2.1633304721666,2.16497325634504,2.17867134177447,2.18671368620448,2.16360417238063,2.15955671753382,2.18780229787578,2.17028781070979,2.1585457870082,2.16333966821449,2.17817966273754,2.17850846381959,2.1636832904013,2.1673019202987,2.15980493152977,2.14295921681518,2.13778352463159,2.13676208714988,2.16750686449833,2.16257475320009,2.14703849842544,2.16224829413577,2.1885125232625,2.15328350460529,2.16140039645882,2.14633722390445,2.15152560250444,2.16425807912949,2.15162968004525,2.14845490246016,2.16596590320651,2.15007762826788,2.14433534274458,2.14025496352242,2.16478964993171,2.15539787828266,2.14544578983099,2.08159737308698,2.15307338965764,2.17128358621393,2.14625872612696,2.19707512109079,2.17777773988726,2.18065398618472,2.1415640141805,2.10488302590779
54,2.28903820437471,2.28345148569684,2.27637502405952,2.27292689276448,2.29878251383313,2.28944577964113,2.28410024692958,2.27609763402089,2.28337982571263,2.29025988592624,2.27781852031811,2.27694475027216,2.28944543727049,2.2803942183439,2.27835290018248,2.28580185956075,2.31020990058788,2.29856840051746,2.28493223034947,2.27864828370789,2.30451685053515,2.28348384911208,2.28448800161638,2.27660245413395,2.29238851517935,2.28261151272398,2.28765666808061,2.28640629437566,2.30134882561835,2.29440214481557,2.28434115337881,2.28479918117919,2.30569760885802,2.31429248450092,2.2803926975197,2.28273772126387,2.30399258644293,2.29657690929731,2.28153095803294,2.28304649567591,2.30063670175091,2.29487735685888,2.27752429691768,2.28628651203355,2.28519987095489,2.26865341894006,2.26975367609037,2.26026703301213,2.29268256727471,2.2825410833615,2.27018135940469,2.27784806080153,2.28371393761712,2.27634220261692,2.2778636194092,2.27407854090369,2.28430588567568,2.28192822049735,2.27299891670819,2.26392604226772,2.29483380680337,2.27751572952803,2.25783435864196,2.25598843117193,2.27138033708735,2.27850771085465,2.25491569555862,2.28091925962449,2.27646527680483,2.28363127944995,2.27576828377687,2.26602466326851,2.29503943340365,2.31005636301625,2.23781226407778,2.13590996346934
55,2.41832476517786,2.41163583103708,2.40202482223666,2.39474992229369,2.42165410532849,2.41048090332806,2.40715693737737,2.39940307664003,2.41225649073609,2.41001679464831,2.40316150444661,2.40241408221628,2.41146367306201,2.4057023959208,2.39846969454481,2.41260773013123,2.42622365265294,2.419579347382,2.4058607829798,2.4028900782899,2.41463173372209,2.40945809951859,2.40536664952873,2.41095556398465,2.41586711959991,2.41359189914179,2.40594944417392,2.4089295116355,2.41530433157064,2.41703717141841,2.41408938332942,2.41944435992251,2.43137499421258,2.42479805333369,2.40452994946074,2.40793004773488,2.42381498140164,2.42204706371374,2.40063534299253,2.3987946717137,2.42976256146149,2.42548008448133,2.4069673131112,2.40451215899918,2.40150951772915,2.38463143297043,2.36717582154329,2.38200221258978,2.40525898352518,2.4124472581771,2.39439359191184,2.40837015522219,2.40616907939365,2.39380206652497,2.40023976334621,2.39599756537801,2.39942505521739,2.40562272249982,2.39531259817945,2.39161593282648,2.40970689486865,2.40105605276963,2.38227393633736,2.38391739045867,2.39789422375468,2.39565665014297,2.3854736666535,2.42429164243472,2.41509901532898,2.40736810327546,2.38813541827907,2.54975772267909,2.45494975848762,2.44194160016146,2.36747554203852,2.31858174883757
56,2.54730726446312,2.53251755636033,2.53025429979729,2.52651128635959,2.54519187815969,2.54107178964425,2.53049805712272,2.52855114983467,2.53895854228044,2.53847016740019,2.53025067386985,2.53274752560396,2.53903566449292,2.53291462181593,2.5324189691854,2.52965688265351,2.55902066002853,2.55000015378637,2.5303706070711,2.53125119235263,2.54282912360015,2.53762375930212,2.53142967241699,2.52491728683846,2.54124068638183,2.5445835608026,2.52433305511399,2.53597105413537,2.54496780645975,2.54362826088117,2.54185196689018,2.53736955676533,2.54997704072224,2.5649896430364,2.53449104457086,2.53613100834479,2.56161182559425,2.55438142247047,2.53653602404031,2.53428493780312,2.55520687819268,2.55344950293055,2.53372502072613,2.52902214700581,2.54202693903463,2.51891727833712,2.50948553911275,2.50477909082637,2.53227055466877,2.52980181388697,2.51669582030863,2.53211624690419,2.53604204865951,2.53077893061897,2.52999477174826,2.5269017729088,2.52941672035415,2.53608535171774,2.53213479147969,2.51918691591343,2.54216508365613,2.53820545281933,2.51351193214497,2.49488150802401,2.51422448648993,2.51985769065727,2.50702816599431,2.72081354984087,2.55011507124514,2.53825825703514,2.52255669947999,2.46427952946738,2.55424742297091,2.57431942078284,2.52491675348851,2.26598723968021
57,2.67459525900173,2.6676635873929,2.6642016553261,2.65478969467405,2.69808922069656,2.67247618330074,2.67453527062531,2.66166929477854,2.6740514961151,2.66647137841287,2.66327525554263,2.66357897307611,2.67838496509836,2.66683100345442,2.65873163748166,2.65602243568221,2.66821900444674,2.67623864762453,2.65765783685833,2.66406861629579,2.6975353066781,2.66686557910272,2.6683012577942,2.65759917630655,2.67592787214691,2.66957639076563,2.65901990324987,2.66905503029066,2.67160980945728,2.67746076086068,2.67505435983332,2.67303111758971,2.69225701962097,2.69580295408062,2.66677508682856,2.66521535224255,2.69767468216432,2.69078118084968,2.66444955297588,2.66330164112916,2.69978981484768,2.68557727411801,2.67269393190015,2.66221896382353,2.66536841156552,2.64814952893532,2.64343215038958,2.63179443005764,2.6686765964947,2.67031667117364,2.65831203154621,2.67210125401031,2.67003019268347,2.67133408408253,2.66382838312971,2.66098224917805,2.66800855157583,2.67665017332416,2.66938481965406,2.6491935690287,2.6804362222812,2.67455631544322,2.63300515214075,2.63111724519609,2.65724011399818,2.6621138121459,2.63891640527857,2.66758989272249,2.68664783192455,2.67007901418629,2.6517654211227,2.71153526682101,2.69447890972752,2.70533064821289,2.66265572343962,2.66553935573576
58,2.82586948180754,2.80427885210763,2.80110286483147,2.78891746078381,2.81404857133019,2.81721221017133,2.80633953777133,2.80123547461201,2.82009859449145,2.79501076799378,2.80349452999368,2.79862465984502,2.81095555020452,2.80462901143293,2.79975407236224,2.80004361703639,2.81737286800939,2.8186545039694,2.79932630569578,2.80025439647116,2.83809224225732,2.80392254634761,2.80382569575739,2.809194986738,2.80936605870387,2.80674611805432,2.80196155394019,2.8088001418083,2.81191320453562,2.81889045599977,2.81584120742324,2.80936454901572,2.8394308841619,2.81581340348728,2.806231771785,2.80770483204536,2.82916079285512,2.82712532318769,2.80423594110364,2.80562385002217,2.8374467575958,2.82188399210822,2.8023990812027,2.79756837507042,2.80424027452776,2.77691941606562,2.77224660872439,2.76286925126334,2.81074626055456,2.80824786593437,2.79719746575681,2.80226075678793,2.80935655235408,2.79916245658043,2.79473985875583,2.79873364089475,2.80944640768868,2.808753187556,2.79701773107013,2.7921696701427,2.82588775053588,2.80519227440187,2.77603199310096,2.76296807682483,2.79551810755893,2.79623032769825,2.77217292268711,2.80241023001532,2.82038522627384,2.81458755185841,2.7742118506721,2.70075864492011,2.80366220870966,2.833944770994,2.79017357973094,2.36976881443583
59,2.97906208191091,2.95282642935734,2.94359110641899,2.93886552691714,2.96572504312227,2.9564066466356,2.94935315613767,2.93825630502702,2.95399531036078,2.94829926852359,2.9292821684369,2.94394422675538,2.95946780708847,2.94530768542954,2.93555603818625,2.94556715927604,2.93719047242271,2.94472764452319,2.94234222920348,2.9460363098762,2.97824551661535,2.95732475060865,2.94530138051733,2.94607000165281,2.95170124757603,2.95644462695614,2.93834901595766,2.93827474596079,2.94836918909865,2.96607203826979,2.9380546177866,2.9469569230228,2.95710710162982,2.96440161813698,2.94244393373792,2.95387439320854,2.98626933775881,2.96571561921282,2.94333136789306,2.94094000485964,2.98414880311952,2.96820684654942,2.9524715325396,2.94703620750634,2.94674728600171,2.93050904052338,2.92388740503627,2.91505973926807,2.95405959551937,2.94570155985478,2.93516332065181,2.94362021472514,3.01171964521418,2.93978432911174,2.9435530855249,2.93924405947804,2.99434736624949,2.95741881490687,2.94125203842361,2.92827935198898,2.97792320332489,2.9566381518314,2.91951559360939,2.90567371547721,2.95026649277784,2.93275329007988,2.92462442746031,2.93021387505074,2.95953803955971,2.94007591085206,2.93166739496885,2.89244546561543,2.9259390697646,2.98208149994118,2.94989885599149,2.95626676721851
